date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:21	25926/25926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202021%2011:07:53%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/Tote_Walk_Through_DESKTOP_IMAGE0_720x.jpg?v=1603161382	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/Tote_Walk_Through_DESKTOP_IMAGE0_720x90aa.jpg	(from https://beistravel.com/pages/baby-collection)
11:07:21	364592/364592	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jun%202021%2011:37:50%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/swell-new-cropped-ways-to-earn.jpg?v=3670131546214580740	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/swell-new-cropped-ways-to-earn8e16.jpg	(from https://beistravel.com/pages/rewards)
11:07:22	22165/22165	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:0f04c281ac184476b374b9815d706e08	https://beistravel.com/collections/coming-soon.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/coming-soon.atom	(from https://beistravel.com/collections/coming-soon)
11:07:22	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.126.delayed	(from https://beistravel.com/collections/coming-soon)
11:07:22	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.127.delayed	(from https://beistravel.com/collections/coming-soon)
11:07:23	35823/35823	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Jun%202021%2022:21:16%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fostr-fall.scss.css?v=7209220347130069931	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fostr-fall.scss15b4.css	(from https://beistravel.com/collections/fall-collection-2020)
11:07:23	20507/20507	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:252c03378823be5c36039447081d29a3	https://beistravel.com/collections/coming-soon.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/coming-soon.oembed	(from https://beistravel.com/collections/coming-soon)
11:07:23	57/57	---MCZ	302	error ('Found')	text/plain	date:Tue,%2022%20Jun%202021%2011:07:23%20GMT	https://unpkg.com/simplebar@latest/dist/simplebar.css	C:/Users/NUC/Desktop/beis/beistravel/unpkg.com/simplebar@latest/dist/simplebar.129.delayed	(from https://beistravel.com/collections/fall-collection-2020)
11:07:24	3890/3890	---MCZ	200	added ('OK')	text/css	etag:%22f32-f1DMiNfMWPAPO/8XiEe3tRYjk7M%22	https://unpkg.com/simplebar@5.3.4/dist/simplebar.css	C:/Users/NUC/Desktop/beis/beistravel/unpkg.com/simplebar@5.3.4/dist/simplebar.css	(from https://beistravel.com/collections/fall-collection-2020)
11:07:25	95005/95005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2009:47:23%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/BEIS_Baby_Sizzle_MOBILE_IMAGE0_720x.jpg?v=1603161832	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/BEIS_Baby_Sizzle_MOBILE_IMAGE0_720x17b0.jpg	(from https://beistravel.com/pages/baby-collection)
11:07:25	36761/36761	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:377d394ef04214bddd178ccccc3f1fb3	https://beistravel.com/collections/fall-collection-2020.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/fall-collection-2020.atom	(from https://beistravel.com/collections/fall-collection-2020)
11:07:25	60/60	---MCZ	302	error ('Found')	text/plain	date:Tue,%2022%20Jun%202021%2011:07:25%20GMT	https://unpkg.com/simplebar@latest/dist/simplebar.min.js	C:/Users/NUC/Desktop/beis/beistravel/unpkg.com/simplebar@latest/dist/simplebar.min.js	(from https://beistravel.com/collections/fall-collection-2020)
11:07:26	31403/31403	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:14b40fa1e89097be7566b3e6f210335a	https://beistravel.com/collections/fall-collection-2020.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/fall-collection-2020.oembed	(from https://beistravel.com/collections/fall-collection-2020)
11:07:26	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.130.delayed	(from https://beistravel.com/collections/fall-collection-2020)
11:07:26	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.131.delayed	(from https://beistravel.com/collections/fall-collection-2020)
11:07:26	7617/7617	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2016%20Jun%202021%2010:05:04%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fostr-fall.js?v=15878810449838664912	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fostr-fall0af3.js	(from https://beistravel.com/collections/fall-collection-2020)
11:07:27	2967/2967	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Jun%202021%2017:04:34%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fall-icon-newsletter.png?v=12167895203255528893	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/t/309/assets/fall-icon-newsletter32fb.png	(from https://beistravel.com/collections/fall-collection-2020)
11:07:28	83483/83483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202021%2020:14:08%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/Tote_Walk_Through_MOBILE_IMAGE0_720x.jpg?v=1603161414	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/Tote_Walk_Through_MOBILE_IMAGE0_720x4907.jpg	(from https://beistravel.com/pages/baby-collection)
11:07:28	13753/13753	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2021:41:37%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/fall-collection-placeholder_440x250.jpg?v=1599749429	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/fall-collection-placeholder_440x2506801.jpg	(from https://beistravel.com/collections/fall-collection-2020)
11:07:28	58595/58595	---MCZ	200	added ('OK')	application/javascript	etag:%22e4e3-ZfWipV+phwZP5H78D9eG4XbYurY%22	https://unpkg.com/simplebar@5.3.4/dist/simplebar.min.js	C:/Users/NUC/Desktop/beis/beistravel/unpkg.com/simplebar@5.3.4/dist/simplebar.min.js	(from https://beistravel.com/collections/fall-collection-2020)
11:07:28	21498/21498	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:f0764358b7b58f39ab25f76f275eee8d	https://beistravel.com/collections/the-fall-seasonal-collection.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-fall-seasonal-collection.atom	(from https://beistravel.com/collections/the-fall-seasonal-collection)
11:07:29	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.136.delayed	(from https://beistravel.com/collections/the-fall-seasonal-collection)
11:07:29	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.137.delayed	(from https://beistravel.com/collections/the-fall-seasonal-collection)
11:07:29	17799/17799	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:83da5d2a0535ae6f65c821f1cd1899a7	https://beistravel.com/collections/the-fall-seasonal-collection.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-fall-seasonal-collection.oembed	(from https://beistravel.com/collections/the-fall-seasonal-collection)
11:07:29	31191/31191	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:07e496b044c73bf7f27dd139b03a424b	https://beistravel.com/collections/the-naturals-collection-nav.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-naturals-collection-nav.atom	(from https://beistravel.com/collections/the-naturals-collection-nav)
11:07:29	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.13a.delayed	(from https://beistravel.com/collections/the-naturals-collection-nav)
11:07:29	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.13b.delayed	(from https://beistravel.com/collections/the-naturals-collection-nav)
11:07:29	30871/30871	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:4cbe69798359f8fd803043641bade420	https://beistravel.com/collections/the-naturals-collection-nav.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-naturals-collection-nav.oembed	(from https://beistravel.com/collections/the-naturals-collection-nav)
11:07:30	35167/35167	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:d6801632e8c5673019647737bda92d34	https://beistravel.com/collections/weekender.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/weekender.atom	(from https://beistravel.com/collections/weekender)
11:07:30	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.13e.delayed	(from https://beistravel.com/collections/weekender)
11:07:30	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.13f.delayed	(from https://beistravel.com/collections/weekender)
11:07:30	30114/30114	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:7c2a9f8d7a7991f6876a2b834cb4d128	https://beistravel.com/collections/weekender.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/weekender.oembed	(from https://beistravel.com/collections/weekender)
11:07:30	27824/27824	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:c3114737bd458fc4bfe882d6aaf84941	https://beistravel.com/collections/work-totes.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/work-totes.atom	(from https://beistravel.com/collections/work-totes)
11:07:31	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.142.delayed	(from https://beistravel.com/collections/work-totes)
11:07:31	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.143.delayed	(from https://beistravel.com/collections/work-totes)
11:07:31	24791/24791	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:648206d909fa8fcff2c14cb051c6e768	https://beistravel.com/collections/work-totes.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/work-totes.oembed	(from https://beistravel.com/collections/work-totes)
11:07:31	54105/54105	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:729394a8c7d4193dbeadc6973e376b37	https://beistravel.com/collections/tote-bags.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/tote-bags.atom	(from https://beistravel.com/collections/tote-bags)
11:07:32	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.147.delayed	(from https://beistravel.com/collections/tote-bags)
11:07:32	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.148.delayed	(from https://beistravel.com/collections/tote-bags)
11:07:32	51304/51304	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ce70ee4c9f66108da3dac51e1896c78e	https://beistravel.com/collections/tote-bags.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/tote-bags.oembed	(from https://beistravel.com/collections/tote-bags)
11:07:32	493829/493829	---MCZ	200	added ('OK')	text/html	etag:cacheable:41328cfb7eb153558feaed72f1ffc26e	https://beistravel.com/collections/tote-bags?page=2	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/tote-bags4658.html	(from https://beistravel.com/collections/tote-bags)
11:07:32	23447/23447	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:94c0151526ea65d972223a6f6ff5aeab	https://beistravel.com/collections/backpacks.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/backpacks.atom	(from https://beistravel.com/collections/backpacks)
11:07:33	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.14b.delayed	(from https://beistravel.com/collections/backpacks)
11:07:33	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.14c.delayed	(from https://beistravel.com/collections/backpacks)
11:07:33	19402/19402	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ed2861da9fabaeebab50d77a74d6f33c	https://beistravel.com/collections/backpacks.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/backpacks.oembed	(from https://beistravel.com/collections/backpacks)
11:07:33	44392/44392	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:dbce831c8ac35145237cbd0250f26e6d	https://beistravel.com/collections/the-baby-collection.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-baby-collection.atom	(from https://beistravel.com/collections/the-baby-collection)
11:07:33	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.14f.delayed	(from https://beistravel.com/collections/the-baby-collection)
11:07:33	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.150.delayed	(from https://beistravel.com/collections/the-baby-collection)
11:07:33	37803/37803	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:c306fba67b3b34ccf0a6eb9e9b631c85	https://beistravel.com/collections/the-baby-collection.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/the-baby-collection.oembed	(from https://beistravel.com/collections/the-baby-collection)
11:07:34	33325/33325	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:0965383249f32d407c230acaea1fb0db	https://beistravel.com/collections/active-bags.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/active-bags.atom	(from https://beistravel.com/collections/active-bags)
11:07:34	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.153.delayed	(from https://beistravel.com/collections/active-bags)
11:07:34	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.154.delayed	(from https://beistravel.com/collections/active-bags)
11:07:34	31164/31164	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0f619e6a6f76fd7d26fb7706a48607df	https://beistravel.com/collections/active-bags.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/active-bags.oembed	(from https://beistravel.com/collections/active-bags)
11:07:35	42279/42279	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:044101a3f97a95293cb4a80da07e183c	https://beistravel.com/collections/luggage-bundle.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/luggage-bundle.atom	(from https://beistravel.com/collections/luggage-bundle)
11:07:35	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.157.delayed	(from https://beistravel.com/collections/luggage-bundle)
11:07:35	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.158.delayed	(from https://beistravel.com/collections/luggage-bundle)
11:07:35	40877/40877	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f0654ae46fe30a492f4765c86815f2bb	https://beistravel.com/collections/luggage-bundle.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/luggage-bundle.oembed	(from https://beistravel.com/collections/luggage-bundle)
11:07:35	11115/11115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Jun%202021%2019:14:25%20GMT	https://cdn.shopify.com/s/files/1/0032/3423/4479/files/grey-swatch.jpg?v=1624245952	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/grey-swatch1124.jpg	(from https://beistravel.com/collections/luggage-bundle)
11:07:39	156360/156360	---MCZ	200	added ('OK')	text/html	etag:cacheable:f57332139e5485c6b4debad6e24937d1	https://beistravel.com/pages/tsa-lock-instructions	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/pages/tsa-lock-instructions.html	(from https://beistravel.com/collections/luggage-bundle)
11:07:42	52656/52656	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:eb1a995d6cda1768c83b03596c42197f	https://beistravel.com/collections/cosmetic-bags.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/cosmetic-bags.atom	(from https://beistravel.com/collections/cosmetic-bags)
11:07:45	409490/409490	---MCZ	200	added ('OK')	text/html	etag:cacheable:71e42d55e41dc9e97c63f089eb712e4b	https://beistravel.com/collections/cosmetic-bags?page=2	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/cosmetic-bags4658.html	(from https://beistravel.com/collections/cosmetic-bags)
11:07:48	47897/47897	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:7023178404ee8066bbd6fd8a2f99c585	https://beistravel.com/collections/cosmetic-bags.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/cosmetic-bags.oembed	(from https://beistravel.com/collections/cosmetic-bags)
11:07:48	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.161.delayed	(from https://beistravel.com/collections/cosmetic-bags)
11:07:48	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.162.delayed	(from https://beistravel.com/collections/cosmetic-bags)
11:07:50	21066/21066	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:82503297a35b46f1f54451978ccc5770	https://beistravel.com/collections/in-flight-accessories.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/in-flight-accessories.atom	(from https://beistravel.com/collections/in-flight-accessories)
11:07:52	17571/17571	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ba712b4c4754bdd8f43d5d7532b9925c	https://beistravel.com/collections/in-flight-accessories.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/in-flight-accessories.oembed	(from https://beistravel.com/collections/in-flight-accessories)
11:07:52	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.165.delayed	(from https://beistravel.com/collections/in-flight-accessories)
11:07:52	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.166.delayed	(from https://beistravel.com/collections/in-flight-accessories)
11:07:54	16776/16776	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:199cbb233501cdb927dc91c175680c71	https://beistravel.com/collections/work-accessories.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/work-accessories.atom	(from https://beistravel.com/collections/work-accessories)
11:07:56	14234/14234	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0c07d9aac1a906fab1e740bd2dab941a	https://beistravel.com/collections/work-accessories.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/work-accessories.oembed	(from https://beistravel.com/collections/work-accessories)
11:07:56	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.169.delayed	(from https://beistravel.com/collections/work-accessories)
11:07:56	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.16a.delayed	(from https://beistravel.com/collections/work-accessories)
11:07:58	13739/13739	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b80b7c71654e24f193f7844861b17193	https://beistravel.com/collections/wallets-and-wristlets.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/wallets-and-wristlets.atom	(from https://beistravel.com/collections/wallets-and-wristlets)
11:08:00	11680/11680	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:65705c43f78ad382d24cef6ba05be1b8	https://beistravel.com/collections/wallets-and-wristlets.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/wallets-and-wristlets.oembed	(from https://beistravel.com/collections/wallets-and-wristlets)
11:08:00	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.16d.delayed	(from https://beistravel.com/collections/wallets-and-wristlets)
11:08:00	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.16e.delayed	(from https://beistravel.com/collections/wallets-and-wristlets)
11:08:03	85270/85270	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:2e7e745c722198e8db2ca899121ce0db	https://beistravel.com/collections/large-bags.atom	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/large-bags.atom	(from https://beistravel.com/collections/large-bags)
11:08:08	215190/215190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jun%202021%2014:07:51%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/Mask_Group_45_2000x.jpg?v=1573651723	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/Mask_Group_45_2000x6d9b.jpg	(from https://beistravel.com/collections/luggage-bundle)
11:08:08	566064/566064	---MCZ	200	added ('OK')	text/html	etag:cacheable:946f72b55f7a14bab8d345a958e911f8	https://beistravel.com/collections/large-bags?page=2	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/large-bags4658.html	(from https://beistravel.com/collections/large-bags)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.172.delayed	(from https://beistravel.com/collections/large-bags)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.173.delayed	(from https://beistravel.com/collections/large-bags)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.174.delayed	(from https://beistravel.com/pages/contact-us)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.175.delayed	(from https://beistravel.com/pages/contact-us)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/checkout	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/checkout.176.delayed	(from https://beistravel.com/pages/faq)
11:08:09	0/-1	---M--	302	error ('')			https://beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/3234234479/checkouts/e19fbd12c68a08fcc4ec02ff80c69ffb.177.delayed	(from https://beistravel.com/pages/faq)
11:08:10	79168/79168	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e25cf7a7b89e5e9ad9f77914ac1bb927	https://beistravel.com/collections/large-bags.oembed	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/collections/large-bags.oembed	(from https://beistravel.com/collections/large-bags)
11:08:14	163662/163662	---MCZ	200	added ('OK')	text/html	etag:cacheable:5c199f33affba45863466248d74c216f	https://beistravel.com/pages/gift-card-terms-and-conditions	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/pages/gift-card-terms-and-conditions.html	(from https://beistravel.com/pages/faq)
11:08:14	157498/157498	---MCZ	200	added ('OK')	text/html	etag:cacheable:78bc1ca2a7cbd3b8cecef8786415ad0c	https://beistravel.com/pages/returns	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/pages/returns.html	(from https://beistravel.com/pages/faq)
11:08:16	155039/155039	---MCZ	200	added ('OK')	text/html	etag:cacheable:acaf1805d9995d4f582b967704dce64e	https://beistravel.com/pages/check-gift-card-balance	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/pages/check-gift-card-balance.html	(from https://beistravel.com/pages/faq)
11:08:21	265015/265015	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jun%202021%2014:07:51%20GMT	http://cdn.shopify.com/s/files/1/0032/3423/4479/files/expand2_2x_c9bad674-9ad7-440e-8973-417b28add03c_2000x.jpg?v=1573652070	C:/Users/NUC/Desktop/beis/beistravel/cdn.shopify.com/s/files/1/0032/3423/4479/files/expand2_2x_c9bad674-9ad7-440e-8973-417b28add03c_2000x93bb.jpg	(from https://beistravel.com/collections/luggage-bundle)
11:08:21	160300/160300	---MCZ	200	added ('OK')	text/html	etag:cacheable:f41d97ef683653081f93fed337c3d289	https://beistravel.com/pages/lifetime-luggage-warranty	C:/Users/NUC/Desktop/beis/beistravel/beistravel.com/pages/lifetime-luggage-warranty.html	(from https://beistravel.com/pages/faq)
